mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
50	49	581/2	593/2	0.125		5/8	5/8	Chord	12/8	1	1	1/32	1/32	1	885			2
50	49	2325/8	2373/8	0.125		21/32	21/32	Chord	12/8	1	1	1/32	1/32	1	886			2
50	49	1163/4	1187/4	0.125		11/16	11/16	Chord	12/8	1	1	1/32	1/32	1	887			2
50	49	2327/8	2375/8	0.125		23/32	23/32	Chord	12/8	1	1	1/32	1/32	1	888			
50	49	583/2	595/2	1.5		7/8	7/8	Chord	12/8	1	1	3/8	1/4	3/2	889			
50	49	293	299	1.0		5/4	5/4	Chord	12/8	1	1	1/4	1/4	1	890			
50	49	288	294	3.0		0	0	Chord	12/8	2	1	3/4	1/2	3/2	891			
50	49	291	297	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	892			
50	49	292	298	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	893			
50	49	585/2	597/2	1.0		9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	894			
50	49	587/2	599/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	895			
51	50	294	300	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	896			
51	50	589/2	601/2	1.5		1/8	1/8	Chord	12/8	1	1	3/8	1/4	3/2	897			
51	50	296	302	1.5		1/2	1/2	Chord	12/8	1	1	3/8	1/4	3/2	898			
51	50	595/2	607/2	1.0		7/8	7/8	Chord	12/8	1	1	1/4	1/4	1	899			
51	50	597/2	609/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	900			
51	50	299	305	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	901			
51	50	599/2	611/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	902			
51	50	294	300	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	903			
51	50	295	301	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	904			
51	50	591/2	603/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	905			
51	50	593/2	605/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	906			
51	50	297	303	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	907			
51	50	298	304	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	908			
51	50	597/2	609/2	1.0		9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	909			
51	50	599/2	611/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	910			
52	51	300	306	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	911			
52	51	601/2	613/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	912			
52	51	301	307	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	913			
52	51	603/2	615/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	914			
52	51	302	308	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	915			
52	51	605/2	617/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	916			
52	51	303	309	0.5		3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	917			
52	51	607/2	619/2	1.5		7/8	7/8	Chord	12/8	1	1	3/8	1/4	3/2	918			
52	51	305	311	1.0		5/4	5/4	Chord	12/8	1	1	1/4	1/4	1	919			
52	51	300	306	1.5		0	0	Chord	12/8	1	2	3/8	1/4	3/2	920			
52	51	300	306	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	921			
52	51	301	307	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	922			
52	51	603/2	615/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	923			
52	51	605/2	617/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	924			
52	51	303	309	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	925			
52	51	304	310	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	926			
52	51	609/2	621/2	1.0		9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	927			
52	51	611/2	623/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	928			
53	52	306	312	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	929			
53	52	613/2	625/2	1.5		1/8	1/8	Chord	12/8	1	1	3/8	1/4	3/2	930			
53	52	308	314	1.5		1/2	1/2	Chord	12/8	1	1	3/8	1/4	3/2	931			
53	52	619/2	631/2	1.0		7/8	7/8	Chord	12/8	1	1	1/4	1/4	1	932			
53	52	621/2	633/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	933			
53	52	311	317	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	934			
53	52	623/2	635/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	935			
53	52	306	312	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	936			
53	52	307	313	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	937			
53	52	615/2	627/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	938			
53	52	617/2	629/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	939			
53	52	309	315	1.0		3/4	3/4	Chord	12/8	2	1	1/4	1/4	1	940			
53	52	310	316	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	941			
53	52	621/2	633/2	1.0		9/8	9/8	Chord	12/8	2	1	1/4	1/4	1	942			
53	52	623/2	635/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	943			
54	53	312	318	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	944			
54	53	625/2	637/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	945			
54	53	313	319	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	946			
54	53	627/2	639/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	947			
54	53	314	320	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	948			
54	53	629/2	641/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	949			
54	53	315	321	1.5		3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	950			
54	53	633/2	645/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	951			
54	53	317	323	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	952			
54	53	635/2	647/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	953			
54	53	312	318	1.5		0	0	Chord	12/8	1	2	3/8	1/4	3/2	954			
54	53	633/2	645/2	1.5		9/8	9/8	Chord	12/8	1	2	3/8	1/4	3/2	955			
54	53	312	318	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	956			
54	53	313	319	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	957			
54	53	627/2	639/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	958			
54	53	629/2	641/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	959			
54	53	315	321	0.5		3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	960			
54	53	631/2	643/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	961			
54	53	316	322	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	962			
54	53	633/2	645/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	963			
54	53	317	323	0.5		5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	964			
54	53	635/2	647/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	965			
55	54	318	324	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	966	ornamentTrill		
55	54	637/2	649/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	967			
55	54	319	325	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	968			
55	54	639/2	651/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	969			
55	54	320	326	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	970			
55	54	641/2	653/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	971			
55	54	321	327	0.5		3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	972	ornamentTrill		
55	54	643/2	655/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	973			
55	54	322	328	0.5		1	1	Chord	12/8	1	1	1/8	1/8	1	974			
55	54	645/2	657/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	975			
55	54	323	329	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	976			
55	54	647/2	659/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	977			
55	54	639/2	651/2	1.5		3/8	3/8	Chord	12/8	1	2	3/8	1/4	3/2	978			
55	54	645/2	657/2	1.5		9/8	9/8	Chord	12/8	1	2	3/8	1/4	3/2	979			
55	54	318	324	0.5		0	0	Chord	12/8	2	1	1/8	1/8	1	980			
55	54	637/2	649/2	0.5		1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	981			
55	54	319	325	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	982			
55	54	639/2	651/2	0.5		3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	983			
55	54	320	326	0.5		1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	984			
55	54	641/2	653/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	985			
55	54	321	327	0.5		3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	986			
55	54	643/2	655/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	987			
55	54	322	328	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	988			
55	54	645/2	657/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	989			
55	54	323	329	0.5		5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	990			
55	54	647/2	659/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	991			
56	55	324	330	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	992			
56	55	649/2	661/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	993			
56	55	325	331	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	994			
56	55	651/2	663/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	995			
56	55	326	332	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	996			
56	55	653/2	665/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	997			
56	55	327	333	1.5		3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	998			
56	55	657/2	669/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	999			
56	55	329	335	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	1000			
56	55	659/2	671/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	1001			
56	55	324	330	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	1002			
56	55	325	331	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	1003			
56	55	651/2	663/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	1004			
56	55	653/2	665/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	1005			
56	55	327	333	0.5		3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	1006			
56	55	655/2	667/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	1007			
56	55	328	334	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	1008			
56	55	657/2	669/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	1009			
56	55	329	335	0.5		5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	1010			
56	55	659/2	671/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	1011			
57	56	331	337	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	1012			
57	56	663/2	675/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	1013			
57	56	332	338	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	1014			
57	56	665/2	677/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	1015			
57	56	334	340	0.5		1	1	Chord	12/8	1	1	1/8	1/8	1	1016			
57	56	669/2	681/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1017			
57	56	335	341	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	1018			
57	56	671/2	683/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	1019			
57	56	330	336	0.5		0	0	Chord	12/8	1	2	1/8	1/8	1	1020	ornamentTrill		
57	56	661/2	673/2	0.5		1/8	1/8	Chord	12/8	1	2	1/8	1/8	1	1021			
57	56	331	337	0.5		1/4	1/4	Chord	12/8	1	2	1/8	1/8	1	1022			
57	56	333	339	0.5		3/4	3/4	Chord	12/8	1	2	1/8	1/8	1	1023	ornamentTrill		
57	56	667/2	679/2	0.5		7/8	7/8	Chord	12/8	1	2	1/8	1/8	1	1024			
57	56	334	340	0.5		1	1	Chord	12/8	1	2	1/8	1/8	1	1025			
57	56	330	336	0.5		0	0	Chord	12/8	2	1	1/8	1/8	1	1026			
57	56	661/2	673/2	0.5		1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	1027			
57	56	331	337	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	1028			
57	56	663/2	675/2	0.5		3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	1029			
57	56	332	338	0.5		1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	1030			
57	56	665/2	677/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	1031			
57	56	333	339	0.5		3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	1032			
57	56	667/2	679/2	0.5		7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	1033			
57	56	334	340	0.5		1	1	Chord	12/8	2	1	1/8	1/8	1	1034			
57	56	669/2	681/2	0.5		9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	1035			
57	56	335	341	0.5		5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	1036			
57	56	671/2	683/2	0.5		11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	1037			
58	57	336	342	0.5		0	0	Chord	12/8	1	1	1/8	1/8	1	1038	ornamentTrill		
58	57	673/2	685/2	0.5		1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	1039			
58	57	337	343	0.5		1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	1040			
58	57	675/2	687/2	0.5		3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	1041			
58	57	338	344	0.5		1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	1042			
58	57	677/2	689/2	0.5		5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	1043			
58	57	339	345	0.5		3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	1044			
58	57	679/2	691/2	0.5		7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	1045			
58	57	340	346	0.5		1	1	Chord	12/8	1	1	1/8	1/8	1	1046			
58	57	681/2	693/2	0.5		9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1047			
58	57	341	347	0.5		5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	1048			
58	57	683/2	695/2	0.5		11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	1049			
58	57	336	342	1.0		0	0	Chord	12/8	2	1	1/4	1/4	1	1050			
58	57	337	343	0.5		1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	1051			
58	57	675/2	687/2	1.0		3/8	3/8	Chord	12/8	2	1	1/4	1/4	1	1052			
58	57	677/2	689/2	0.5		5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	1053			
58	57	339	345	1.5		3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	1054			
59	58		348	1.5	1	0	0	Chord	12/8	1	1	3/8	1/4	3/2	1055			
59	58		703/2	0.5	1	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	1056			
59	58		352	0.5	1	1	1	Chord	12/8	1	1	1/8	1/8	1	1057			
59	58		705/2	0.5	1	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	1058			
59	58		353	0.5	1	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	1059			
59	58		707/2	0.5	1	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	1060			
60	58	342	354	1.5	2	0	0	Chord	12/8	1	1	3/8	1/4	3/2	1061			
