mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	slur
182	182	543/2	543/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1192			
182	182	272	272	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1193			
182	182	545/2	545/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1194			
183	183	273	273	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1195			
183	183	547/2	547/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1196			
183	183	274	274	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1197			
183	183	273	273	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1198			
183	183	274	274	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1199			
184	184	549/2	549/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1200			
184	184	275	275	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1201			
184	184	551/2	551/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1202			
184	184	549/2	549/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1203			
184	184	551/2	551/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1204			
185	185	276	276	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1205			
185	185	553/2	553/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1206			
185	185	276	276	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1207			
185	185	553/2	553/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1208			
185	185	277	277	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1209			
186	186	555/2	555/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1210			
186	186	278	278	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1211			
186	186	555/2	555/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1212			
186	186	278	278	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1213			
186	186	557/2	557/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1214			
187	187	279	279	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1215			
187	187	559/2	559/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1216			
187	187	280	280	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1217			
187	187	279	279	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1218			
187	187	280	280	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1219			
188	188	561/2	561/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1220			
188	188	281	281	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1221			
188	188	563/2	563/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1222			
188	188	561/2	561/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1223			
188	188	563/2	563/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1224			
189	189	282	282	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1225			
189	189	565/2	565/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1226			
189	189	283	283	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1227			
189	189	282	282	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1228			
189	189	283	283	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1229			
190	190	567/2	567/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1230			
190	190	284	284	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1231			
190	190	569/2	569/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1232			
190	190	567/2	567/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1233			
191	191	285	285	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1234			
191	191	571/2	571/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1235			
191	191	286	286	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1236			
191	191	285	285	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1237			
191	191	286	286	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1238			
192	192	573/2	573/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1239			
192	192	287	287	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1240			
192	192	575/2	575/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1241			
192	192	573/2	573/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1242			
192	192	575/2	575/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1243			
193	193	288	288	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1244			
193	193	577/2	577/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1245			
193	193	289	289	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1246			
193	193	288	288	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1247			
193	193	289	289	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1248			
194	194	579/2	579/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1249			
194	194	290	290	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1250			
194	194	581/2	581/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1251			
194	194	579/2	579/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1252			
195	195	291	291	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1253			
195	195	583/2	583/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1254			
195	195	292	292	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1255			
195	195	291	291	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1256			
195	195	292	292	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1257			
196	196	585/2	585/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1258			
196	196	293	293	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1259			
196	196	587/2	587/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1260			
196	196	585/2	585/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1261			
196	196	587/2	587/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1262			
197	197	294	294	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1263			
197	197	589/2	589/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1264			
197	197	295	295	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1265			
197	197	294	294	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1266			
197	197	589/2	589/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1267			
197	197	295	295	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1268			
198	198	591/2	591/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1269			
198	198	296	296	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1270			
198	198	593/2	593/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1271			
198	198	591/2	591/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1272			
198	198	296	296	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1273			
198	198	593/2	593/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1274			
199	199	297	297	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1275			
199	199	595/2	595/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1276			
199	199	298	298	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1277			
199	199	297	297	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1278			
199	199	298	298	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1279			
200	200	597/2	597/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1280			
200	200	299	299	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1281			
200	200	599/2	599/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1282			
200	200	597/2	597/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1283			
200	200	299	299	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1284			
200	200	599/2	599/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1285			
201	201	300	300	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1286			
201	201	601/2	601/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1287			
201	201	301	301	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1288			
201	201	300	300	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1289			
201	201	300	300	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	1290			
201	201	601/2	601/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	1291			
201	201	301	301	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	1292			
202	202	603/2	603/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1293			
202	202	302	302	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1294			
202	202	605/2	605/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1295			
202	202	603/2	603/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1296			
202	202	603/2	603/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	1297			
202	202	302	302	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	1298			
202	202	605/2	605/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	1299			
203	203	303	303	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1300			
203	203	607/2	607/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1301			
203	203	304	304	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1302			
203	203	303	303	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1303			
203	203	303	303	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	1304			
203	203	607/2	607/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	1305			
203	203	304	304	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	1306			
204	204	609/2	609/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1307			
204	204	305	305	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1308			
204	204	611/2	611/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1309			
204	204	609/2	609/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1310			
204	204	609/2	609/2	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	1311			
204	204	305	305	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	1312			
204	204	611/2	611/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	1313			
205	205	306	306	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1314			
205	205	613/2	613/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1315			
205	205	307	307	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1316			
205	205	306	306	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1317			
205	205	306	306	0.5	0	0	Chord	3/8	2	2	1/8	1/8	1	1318			
205	205	613/2	613/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8	1/8	1	1319			
205	205	307	307	0.5	1/4	1/4	Chord	3/8	2	2	1/8	1/8	1	1320			
206	206	615/2	615/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1321			
206	206	308	308	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1322			
206	206	617/2	617/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1323			
206	206	615/2	615/2	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1324			
206	206	617/2	617/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1325			
207	207	309	309	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1326			
207	207	619/2	619/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1327			
207	207	310	310	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1328			
207	207	309	309	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1329			
208	208	621/2	621/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1330			
208	208	311	311	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1331			
208	208	623/2	623/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1332			
208	208	621/2	621/2	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1333			
209	209	312	312	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1334			
209	209	625/2	625/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1335			
209	209	313	313	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1336			
209	209	312	312	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1337			
209	209	313	313	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1338			
210	210	627/2	627/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1339			
210	210	314	314	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1340			
210	210	629/2	629/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8	1/8	1	1341			
210	210	627/2	627/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1342			
210	210	314	314	1.0	1/8	1/8	Chord	3/8	2	1	1/4	1/4	1	1343			
211	211	315	315	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1344	ornamentTrill		
211	211	315	315	1.5	0	0	Chord	3/8	2	1	3/8	1/4	3/2	1345			
