mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
149	149	445/2	445/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1171				
149	149	223	223	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1172				
150	150	447/2	447/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1173				
150	150	895/4	895/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1174				
150	150	224	224	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1175				
150	150	897/4	897/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1176				
150	150	449/2	449/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1177	ornamentShortTrill			
150	150	899/4	899/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1178				
150	150	447/2	447/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1179				
150	150	224	224	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1180				
150	150	449/2	449/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1181				
151	151	225	225	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1182				
151	151	901/4	901/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1183				
151	151	451/2	451/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1184				
151	151	903/4	903/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1185				
151	151	226	226	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1186				
151	151	905/4	905/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1187				
151	151	225	225	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1188				
151	151	226	226	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1189				
152	152	453/2	453/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1190				
152	152	907/4	907/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1191				
152	152	227	227	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1192				
152	152	909/4	909/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1193				
152	152	455/2	455/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1194				
152	152	911/4	911/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1195				
152	152	453/2	453/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1196				
152	152	455/2	455/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1197				
153	153	228	228	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1198				
153	153	913/4	913/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1199				
153	153	457/2	457/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1200				
153	153	915/4	915/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1201				
153	153	229	229	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1202				
153	153	917/4	917/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1203				
153	153	228	228	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1204				
153	153	229	229	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1205				
154	154	459/2	459/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1206				
154	154	919/4	919/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1207				
154	154	230	230	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1208				
154	154	921/4	921/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1209				
154	154	461/2	461/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1210				
154	154	923/4	923/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1211				
154	154	459/2	459/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1212				
154	154	461/2	461/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1213				
155	155	231	231	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1214				
155	155	925/4	925/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1215				
155	155	463/2	463/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1216				
155	155	927/4	927/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1217				
155	155	232	232	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1218				
155	155	929/4	929/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1219				
155	155	231	231	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	1220				
155	155	232	232	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1221				
156	156	465/2	465/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1222				
156	156	931/4	931/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1223				
156	156	233	233	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1224				
156	156	933/4	933/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1225				
156	156	467/2	467/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1226				
156	156	935/4	935/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1227				
156	156	465/2	465/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1228				
156	156	233	233	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1229				
156	156	467/2	467/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1230				
157	157	234	234	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1231				
157	157	937/4	937/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1232				
157	157	469/2	469/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1233				
157	157	939/4	939/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1234				
157	157	235	235	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1235				
157	157	941/4	941/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1236				
157	157	234	234	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1237				
157	157	469/2	469/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1238				
157	157	235	235	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1239				
158	158	471/2	471/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	1240				
158	158	943/4	943/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	1241				
158	158	236	236	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	1242				
158	158	945/4	945/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	1243				
158	158	473/2	473/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	1244				
158	158	947/4	947/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	1245				
158	158	471/2	471/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	1246				
158	158	236	236	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	1247				
158	158	473/2	473/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	1248				
159	159	237	237	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	1249				
159	159	237	237	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	1250				
